Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
"{'Edukasi', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Netral'},{'Netral'},{'Netral'},3
{'Buku Anak'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},2
{'Alat Seni'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},4
"{'Alat Seni', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Komik', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Untuk mengekspresikan kreativitas', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Literasi'},{'Self Wear'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},4
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},1
"{'Novel Fiksi', 'Edukasi', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Netral'},{'Setuju'},{'Netral'},{'Setuju'},1
{'Alat Seni'},{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Alat Seni', 'Daily needs'}",{'Setuju'},{'Setuju'},{'Setuju'},{'Sangat Setuju'},2
"{'Sport & mainanan', 'Alat Seni'}",{'Website Gramedia.com'},{'Untuk mengekspresikan kreativitas'},{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},4
{'Sport & mainanan'},{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}",{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Seni'},{'Toko Gramedia'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}",{'Daily needs'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Buku Anak'}",{'Toko buku independen lainnya'},{'Hiburan atau relaksasi'},{'Literasi'},{'Self Wear'},{'Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Netral'},3
{'Buku Non-Fiksi'},{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},{'Netral'},1
"{'Sport & mainanan', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Netral'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},4
"{'Komik', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Seni'},{'edukasi'},{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Netral'},2
{'Novel Fiksi'},{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Literasi'},"{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Edukasi', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Literasi', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
{'Buku Non-Fiksi'},{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},3
{'Edukasi'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}",{'Self Wear'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Alat Seni', 'Buku Anak'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'Alat Seni'},{'Netral'},{'Sangat Setuju'},{'Setuju'},{'Setuju'},1
"{'Buku Non-Fiksi', 'Alat Seni', 'Novel Fiksi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Untuk mengekspresikan kreativitas'},"{'Literasi', 'Seni'}","{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},0
{'Buku Non-Fiksi'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},{'Alat Seni'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Netral'},4
{'Buku Anak'},{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},{'Daily needs'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},0
"{'Buku Non-Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Website Gramedia.com'},{'Kado atau hadiah'},{'Lifestyle'},"{'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},{'Menambah pengetahuan'},"{'Literasi', 'Seni'}",{'Alat Seni'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},0
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},{'Netral'},4
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Netral'},{'Setuju'},{'Tidak Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},2
{'Buku Non-Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},{'Kado atau hadiah'},{'Literasi'},{'edukasi'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},2
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Edukasi', 'Alat Seni', 'Buku Anak'}",{'Toko Gramedia'},{'Menambah pengetahuan'},{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Buku Non-Fiksi', 'Edukasi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Self Wear'},{'Netral'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
"{'Buku Non-Fiksi', 'Edukasi', 'Novel Fiksi'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Setuju'},4
{'Alat Kantor/Sekolah'},{'Toko Gramedia'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Seni', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Komik', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Komik', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Setuju'},{'Netral'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},2
"{'Novel Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},4
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},{'Alat Seni'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},2
"{'Edukasi', 'Alat Seni', 'Buku Anak'}",{'Toko alat tulis lainnya'},{'Menambah pengetahuan'},{'Literasi'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Sport & mainanan', 'Edukasi', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},1
{'Sport & mainanan'},{'Toko buku independen lainnya'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Komik', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Alat Seni', 'Buku Anak'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Sport & mainanan'}",{'Aplikasi Gramedia Digital (ebook)'},{'Untuk mengekspresikan kreativitas'},"{'Literasi', 'Seni', 'Lifestyle'}",{'edukasi'},{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Alat Seni', 'Buku Anak'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko alat tulis lainnya'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Literasi'}","{'edukasi', 'Alat Seni'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},1
"{'Sport & mainanan', 'Edukasi'}",{'Website Gramedia.com'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
{'Buku Non-Fiksi'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Literasi'},"{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},1
{'Edukasi'},{'Toko buku independen lainnya'},{'Untuk mengekspresikan kreativitas'},{'Seni'},{'Self Wear'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
{'Edukasi'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Setuju'},3
"{'Komik', 'Sport & mainanan'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Edukasi', 'Buku Anak'}",{'Website Gramedia.com'},{'Menambah pengetahuan'},{'Seni'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Novel Fiksi', 'Edukasi'}",{'Toko Gramedia'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Seni'}",{'Self Wear'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},1
{'Alat Kantor/Sekolah'},{'Toko Gramedia'},{'Kado atau hadiah'},"{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Setuju'},2
"{'Sport & mainanan', 'Edukasi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Lifestyle'},"{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},4
"{'Novel Fiksi', 'Sport & mainanan'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}",{'Daily needs'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},1
"{'Komik', 'Alat Seni', 'Novel Fiksi'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Netral'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},3
"{'Sport & mainanan', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},1
{'Novel Fiksi'},{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'edukasi'},{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Setuju'},1
"{'Komik', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Literasi'},"{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},2
"{'Edukasi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},3
{'Alat Seni'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Setuju'},2
{'Buku Anak'},{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},2
{'Novel Fiksi'},{'Toko alat tulis lainnya'},{'Menambah pengetahuan'},{'Lifestyle'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},{'Sangat Setuju'},3
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Seni'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Setuju'},{'Netral'},2
"{'Buku Non-Fiksi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Netral'},{'Setuju'},{'Netral'},4
"{'Edukasi', 'Alat Seni'}",{'Website Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'Self Wear'},{'Netral'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
